sentence,label,split
"For the most part , director Anne-Sophie Birot 's first feature is a sensitive , extraordinarily well-acted drama .",very_positive,1
"By the time we learn that Andrew 's Turnabout Is Fair Play is every bit as awful as Borchardt 's Coven , we can enjoy it anyway .",neutral,1
This riveting World War II moral suspense story deals with the shadow side of American culture : racial prejudice in its ugly and diverse forms .,negative,1
"A tender , heartfelt family drama .",positive,1
"A difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .",positive,1
"For the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions .",very_positive,1
"It has the charm of the original American road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland .",positive,1
"( Chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters .",positive,1
"In all , this is a watchable movie that 's not quite the memorable experience it might have been .",negative,1
Huppert 's superbly controlled display of murderous vulnerability ensures that malice has a very human face .,neutral,1
My thoughts were focused on the characters .,positive,1
That is a compliment to Kuras and Miller .,positive,1
"If I had been thinking about the visual medium , they would have been doing something wrong .",neutral,1
One of the more intelligent children 's movies to hit theaters this year .,very_positive,1
Remember the kind of movie we were hoping `` Ecks vs. Sever '' or `` xXx '' was going to be ?,neutral,1
This is it .,neutral,1
"Not for the prurient or squeamish , it 's a daring if overlong examination of an idolized culture , self-loathing and sexual politics .",neutral,1
"A cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore .",positive,1
"The film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties .",neutral,1
Travels a fascinating arc from hope and euphoria to reality and disillusionment .,positive,1
"There 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like Steven Spielberg to follow A.I. with this challenging report so liable to unnerve the majority .",positive,1
"For anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of Hell Houses in particular , it 's an eye-opener .",positive,1
It seems like I have been waiting my whole life for this movie and now I ca n't wait for the sequel .,positive,1
It 's a bit disappointing that it only manages to be decent instead of dead brilliant .,negative,1
"An operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length .",positive,1
"The far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",positive,1
It inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ',very_positive,1
"Awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '",very_positive,1
"By candidly detailing the politics involved in the creation of an extraordinary piece of music , ( Jones ) calls our attention to the inherent conflict between commerce and creativity .",positive,1
It 's unnerving to see Recoing 's bizzarre reaction to his unemployment .,neutral,1
"Good film , but very glum .",positive,1
"Much as we might be interested in gratuitous sexualization , Haneke has a different objective in mind -- namely the implications of our craving for fake stimulation .",neutral,1
"Dazzling in its complexity , disturbing for its extraordinary themes , The Piano Teacher is a film that defies categorisation .",very_positive,1
"It haunts , horrifies , startles and fascinates ; it is impossible to look away .",very_positive,1
"Ah yes , and then there 's the music ...",neutral,1
"It has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience .",positive,1
"Although Jackson is doubtless reserving the darkest hours for The Return of the King , we long for a greater sense of urgency in the here and now of The Two Towers .",neutral,1
It is great summer fun to watch Arnold and his buddy Gerald bounce off a quirky cast of characters .,positive,1
"Bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",positive,1
"It will not appeal to the impatient , but those who like long books and movies will admire the way it accumulates power and depth .",neutral,1
This flick is about as cool and crowd-pleasing as a documentary can get .,very_positive,1
"`` The Ring '' is pretty much an English-language copy of the film that inspired it , and it carries the same strengths and flaws .",neutral,1
The Wild Thornberrys Movie is a jolly surprise .,positive,1
Griffiths proves she 's that rare luminary who continually raises the standard of her profession .,very_positive,1
"Prancing his way through the tailor-made part of a male hooker approaching the end of his vitality , Jagger obviously relishes every self-mocking moment .",neutral,1
"Offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends .",positive,1
"An important movie , a reminder of the power of film to move us and to make us examine our values .",very_positive,1
Is this love or is it masochism ?,neutral,1
Binoche makes it interesting trying to find out .,very_positive,1
The mesmerizing performances of the leads keep the film grounded and keep the audience riveted .,very_positive,1
Worth watching for Dong Jie 's performance -- and for the way it documents a culture in the throes of rapid change .,positive,1
Two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated .,very_positive,1
It 's one heck of a character study -- not of Hearst or Davies but of the unique relationship between them .,positive,1
Candid Camera on methamphetamines .,neutral,1
A subject like this should inspire reaction in its audience ; The Pianist does not .,negative,1
Equilibrium is what George Orwell might have imagined had today 's mood-altering drug therapy been envisioned by chemists in 1949 .,neutral,1
"Creepy , authentic and dark .",neutral,1
This disturbing bio-pic is hard to forget .,neutral,1
"Martin and Barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by Sven Wollter and Viveka Seldahl make their hopes and frustrations vivid .",very_positive,1
"A twisty , moody slice of Southern Gothic ...",neutral,1
It 's so good that you can practically see the Hollywood ` suits ' trying to put together the cast and filmmaking team for the all-too - inevitable American remake .,neutral,1
"The weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough .",positive,1
"An absurdist comedy about alienation , separation and loss .",negative,1
` They ' begins and ends with scenes so terrifying I 'm still stunned .,neutral,1
And I 've decided to leave a light on every night from now on .,neutral,1
"This tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , Nicholas Meyer 's Star Trek VI : The Undiscovered Country .",positive,1
... with `` The Bourne Identity '' we return to the more traditional action genre .,positive,1
Beneath Clouds is a succinct low-budget film whose compelling characters and intelligent script are exactly what was missing from Rabbit-Proof Fence .,neutral,1
"The film is a contrivance , as artificial as the video games Japanese teens play in a nightclub sequence , but it 's an enjoyable one .",neutral,1
Holm ... embodies the character with an effortlessly regal charisma .,very_positive,1
"It is amusing , and that 's all it needs to be .",very_positive,1
Among the year 's most intriguing explorations of alientation .,very_positive,1
"A full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution .",positive,1
Seldom has a movie so closely matched the spirit of a man and his work .,very_positive,1
"Audrey Tatou has a knack for picking roles that magnify her outrageous charm , and in this literate French comedy , she 's as morning-glory exuberant as she was in Amélie .",positive,1
"The movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the L.A. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults .",very_positive,1
"Even if you do n't think ( Kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch .",positive,1
The story and structure are well-honed .,positive,1
Fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .,positive,1
It 's made with deftly unsettling genre flair .,positive,1
"It just may inspire a few younger moviegoers to read Stevenson 's book , which is a treasure in and of itself .",positive,1
Funny but perilously slight .,positive,1
Overall very good for what it 's trying to do .,positive,1
Forgettable horror -- more gory than psychological -- with a highly satisfying quotient of Friday-night excitement and Milla power .,neutral,1
"Ramsay , as in Ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid .",positive,1
"It may seem long at 110 minutes if you 're not a fan , because it includes segments of 12 songs at a reunion concert .",neutral,1
"A lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s European-set spy pictures .",very_positive,1
"It proves quite compelling as an intense , brooding character study .",positive,1
The Son 's Room is a triumph of gentility that earns its moments of pathos .,positive,1
"Morton uses her face and her body language to bring us Morvern 's soul , even though the character is almost completely deadpan .",positive,1
"The film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the Catholic doctrine",positive,1
A superbly acted and funny\/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,positive,1
One of the smartest takes on singles culture I 've seen in a long time .,very_positive,1
"There is a fabric of complex ideas here , and feelings that profoundly deepen them .",positive,1
CQ 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best European directors .,positive,1
The emotions are raw and will strike a nerve with anyone who 's ever had family trauma .,positive,1
"Holy mad maniac in a mask , Splat-Man !",neutral,1
Good old-fashioned slash-and-hack is back !,positive,1
As unseemly as its title suggests .,positive,1
"The French are rather good at this kind of thing , unlike the Americans , who have a passion for Musketeers , only to spoof them .",neutral,1
The fly-on-the-wall method used to document rural French school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .,positive,1
It 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part .,positive,1
Allows us to hope that Nolan is poised to embark a major career as a commercial yet inventive filmmaker .,positive,1
"Maneuvers skillfully through the plot 's hot brine -- until it 's undone by the sogginess of its contemporary characters , and actors .",neutral,1
"It has the ability to offend and put off everyone , but it holds you with its outrageousness .",neutral,1
"Anchored by Friel and Williams 's exceptional performances , the film 's power lies in its complexity .",very_positive,1
Nothing is black and white .,neutral,1
It 's a charming and often affecting journey .,very_positive,1
No screen fantasy-adventure in recent memory has the showmanship of Clones ' last 45 minutes .,very_positive,1
"A poignant and compelling story about relationships , Food of Love takes us on a bumpy but satisfying journey of the heart .",very_positive,1
The Chateau cleverly probes the cross-cultural differences between Gauls and Yanks .,positive,1
Not since Tom Cruise in Risky Business has an actor made such a strong impression in his underwear .,positive,1
"Aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better .",positive,1
Uses high comedy to evoke surprising poignance .,very_positive,1
It confirms Fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight .,very_positive,1
"Vera 's three actors -- Mollà , Gil and Bardem -- excel in insightful , empathetic performances .",very_positive,1
A marvel like none you 've seen .,positive,1
"With tightly organized efficiency , numerous flashbacks and a constant edge of tension , Miller 's film is one of 2002 's involvingly adult surprises .",positive,1
"Mr. Tsai is a very original artist in his medium , and What Time Is It There ?",very_positive,1
should be seen at the very least for its spasms of absurdist humor .,neutral,1
Writer\/director Mark Romanek spotlights the underlying caste system in America .,neutral,1
It 's a scathing portrayal .,neutral,1
"This is a good script , good dialogue , funny even for adults .",very_positive,1
The characters are interesting and often very creatively constructed from figure to backstory .,very_positive,1
The film will play equally well on both the standard and giant screens .,positive,1
"Moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not .",positive,1
"Not a film to rival To Live , but a fine little amuse-bouche to keep your appetite whetted .",neutral,1
True tale of courage -- and complicity -- at Auschwitz is a harrowing drama that tries to tell of the unspeakable .,positive,1
"Gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .",positive,1
"MacDowell , whose wifty Southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role .",positive,1
What Time Is It There ?,neutral,1
is not easy .,neutral,1
"It haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it .",positive,1
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then Esther 's story is a compelling quest for truth .",positive,1
"Although the level of the comedy declines as the movie proceeds , there 's no denying the fun of watching De Niro and Crystal having fun .",neutral,1
"Claude Chabrol has here a thriller without thrills , but that 's okay .",neutral,1
"For movie lovers as well as opera lovers , Tosca is a real treat .",very_positive,1
Unflinchingly bleak and desperate,negative,1
Moretti 's compelling anatomy of grief and the difficult process of adapting to loss .,negative,1
"Challenging , intermittently engrossing and unflaggingly creative .",very_positive,1
But it 's too long and too convoluted and it ends in a muddle .,very_negative,1
"The vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination .",positive,1
A painfully funny ode to bad behavior .,positive,1
` Easily my choice for one of the year 's best films . ',very_positive,1
"Charles ' entertaining film chronicles Seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic Adams ' attempts to get his shot at the big time .",positive,1
"That dogged good will of the parents and ` vain ' Jia 's defoliation of ego , make the film touching despite some doldrums .",positive,1
"The movie is for fans who ca n't stop loving anime , and the fanatical excess built into it .",neutral,1
"The volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-Hollywood that it seems positively French in its rhythms and resonance .",positive,1
"A densely constructed , highly referential film , and an audacious return to form that can comfortably sit among Jean-Luc Godard 's finest work .",very_positive,1
Michael Gerbosi 's script is economically packed with telling scenes .,very_positive,1
A strangely compelling and brilliantly acted psychological drama .,very_positive,1
Candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .,very_positive,1
"Open-minded kids -- kids who read , kids who dream -- will be comforted by the way it deals with big issues like death and destiny .",neutral,1
"Bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch Some Body first .",very_positive,1
"... a good , if not entirely fresh , look at war .",neutral,1
"The film is powerful , accessible and funny .",very_positive,1
"You wo n't miss its messages , but you 'll be entertained as well .",neutral,1
If you dig on David Mamet 's mind tricks ... rent this movie and enjoy !,very_positive,1
The primitive force of this film seems to bubble up from the vast collective memory of the combatants .,positive,1
It 's like watching a nightmare made flesh .,very_negative,1
"It is the sheer , selfish , wound-licking , bar-scrapping doggedness of Leon 's struggle to face and transmute his demons that makes the movie a spirited and touching occasion , despite its patchy construction .",neutral,1
"A gorgeous , high-spirited musical from India that exquisitely blends music , dance , song , and high drama .",very_positive,1
It 's hard to imagine Alan Arkin being better than he is in this performance .,positive,1
"Despite the 2-D animation , The Wild Thornberrys Movie makes for a surprisingly cinematic experience .",positive,1
"... a fun little timewaster , helped especially by the cool presence of Jean Reno .",positive,1
( Majidi ) makes us think twice about immigrants we see around us every day .,neutral,1
"Though only 60 minutes long , the film is packed with information and impressions .",positive,1
"I have no way of knowing exactly how much is exaggeration , but I 've got a creepy feeling that the film is closer to the mark than I want to believe .",neutral,1
"Immersing us in the endlessly inventive , fiercely competitive world of hip-hop DJs , the project is sensational and revelatory , even if scratching makes you itch .",positive,1
"Further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of Dubya 's Axis of Evil .",positive,1
"There 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache .",positive,1
"A simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past .",very_positive,1
Lovely and poignant .,very_positive,1
Puts a human face on a land most Westerners are unfamiliar with .,positive,1
"I ca n't say that I liked Homeboy ; it 'd be more accurate to say that I found it intriguing , bizarre , Dogma-like in spots - and quite truthful , in its way .",neutral,1
"Displaying about equal amounts of naiveté , passion and talent , Beneath Clouds establishes Sen as a filmmaker of considerable potential .",positive,1
"The vitality of the actors keeps the intensity of the film high , even as the strafings blend together .",positive,1
Not since Japanese filmmaker Akira Kurosawa 's Ran have the savagery of combat and the specter of death been visualized with such operatic grandeur .,very_positive,1
We learn a lot about dying coral and see a lot of life on the reef .,neutral,1
"If the first Men in Black was money , the second is small change .",very_negative,1
But it still jingles in the pocket .,positive,1
It 's fun lite .,positive,1
"Passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards .",negative,1
I just loved every minute of this film .,very_positive,1
"This is a winning ensemble comedy that shows Canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world .",very_positive,1
"Just as moving , uplifting and funny as ever .",positive,1
My Wife Is an Actress is an utterly charming French comedy that feels so American in sensibility and style it 's virtually its own Hollywood remake .,very_positive,1
"It will grip even viewers who are n't interested in rap , as it cuts to the heart of American society in an unnerving way .",positive,1
"A muckraking job , the cinematic equivalent of a legal indictment , and a fairly effective one at that .",neutral,1
"A tender , witty , captivating film about friendship , love , memory , trust and loyalty .",very_positive,1
"Belongs to Daniel Day-Lewis as much as it belongs to Martin Scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .",very_positive,1
"An exhilarating futuristic thriller-noir , Minority Report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order",very_positive,1
"A psychological thriller with a genuinely spooky premise and an above-average cast , actor Bill Paxton 's directing debut is a creepy slice of gothic rural Americana .",very_positive,1
"While locals will get a kick out of spotting Cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning Coen brothers envious .",positive,1
"Pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .",negative,1
"If you 're hard up for raunchy college humor , this is your ticket right here .",positive,1
Few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .,very_positive,1
"Corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless .",positive,1
It 's the perfect kind of film to see when you do n't want to use your brain .,neutral,1
At all .,neutral,1
"While it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it 's alarmingly current .",neutral,1
"Feature debuter D.J. Caruso directs a crack ensemble cast , bringing screenwriter Tony Gayton 's narcotics noir to life .",very_positive,1
"Every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency .",negative,1
"Harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness .",positive,1
"Stephen Rea , Aidan Quinn , and Alan Bates play Desmond 's legal eagles , and when joined by Brosnan , the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing , ` tis .",very_positive,1
"Director of photography Benoit Delhomme shot the movie in delicious colors , and the costumes and sets are grand .",very_positive,1
The movie 's relatively simple plot and uncomplicated morality play well with the affable cast .,positive,1
"The film is quiet , threatening and unforgettable .",very_positive,1
"This illuminating documentary transcends our preconceived vision of the Holy Land and its inhabitants , revealing the human complexities beneath .",positive,1
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",very_positive,1
Trademark American triteness and simplicity are tossed out the window with the intelligent French drama that deftly explores the difficult relationship between a father and son .,positive,1
One from the heart .,positive,1
More concerned with Sade 's ideas than with his actions .,neutral,1
The movie achieves as great an impact by keeping these thoughts hidden as ... ( Quills ) did by showing them .,positive,1
"An entertaining , colorful , action-filled crime story with an intimate heart .",positive,1
"While Undisputed is n't exactly a high , it is a gripping , tidy little movie that takes Mr. Hill higher than he 's been in a while .",positive,1
The most compelling Wiseman epic of recent years .,very_positive,1
The socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy .,positive,1
It 's great escapist fun that recreates a place and time that will never happen again .,positive,1
"Good car chases , great fight scenes , and a distinctive blend of European , American and Asian influences .",positive,1
"Liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , Goodfellas image .",positive,1
A woman 's pic directed with resonance by Ilya Chaiken .,positive,1
"( Grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle .",positive,1
"... Brian De Palma is utterly mad : cinema mad , set-piece mad , style mad .",neutral,1
It 's a beautiful madness .,positive,1
Generally provides its target audience of youngsters enough stimulating eye and ear candy to make its moral medicine go down .,neutral,1
There are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .,very_positive,1
A grimly competent and stolid and earnest military courtroom drama .,positive,1
"Escaping the studio , Piccoli is warmly affecting and so is this adroitly minimalist movie .",positive,1
Very psychoanalytical -- provocatively so -- and also refreshingly literary .,positive,1
"A gorgeous , witty , seductive movie .",positive,1
"The special effects and many scenes of weightlessness look as good or better than in the original , while the Oscar-winning sound and James Horner 's rousing score make good use of the hefty audio system .",positive,1
"On the heels of The Ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .",positive,1
"With Rabbit-Proof Fence , Noyce has tailored an epic tale into a lean , economical movie .",positive,1
( A ) n utterly charming and hilarious film that reminded me of the best of the Disney comedies from the 60s .,very_positive,1
"Preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment .",very_positive,1
"Thanks to Haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , Far From Heaven actually pulls off this stylistic juggling act .",positive,1
"Birthday Girl is an amusing joy ride , with some surprisingly violent moments .",positive,1
"More romantic , more emotional and ultimately more satisfying than the teary-eyed original .",very_positive,1
An appealingly juvenile trifle that delivers its share of laughs and smiles .,neutral,1
"Writer-director 's Mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",very_positive,1
The draw ( for `` Big Bad Love '' ) is a solid performance by Arliss Howard .,very_positive,1
"It gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",positive,1
The terrific and bewilderingly underrated Campbell Scott gives a star performance that is nothing short of mesmerizing .,very_positive,1
Cool ?,positive,1
This movie is a snow emergency .,neutral,1
Like Mike is n't interested in recycling old cliches .,neutral,1
It wants to tweak them with a taste of tangy new humor .,positive,1
Smith is careful not to make fun of these curious owners of architectural oddities .,neutral,1
"Instead , he shows them the respect they are due .",very_positive,1
A mess when it comes to the characters and writing ... but works its way underneath the skin like few movies have in recent memory .,neutral,1
"Drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",positive,1
Zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast .,positive,1
A solid examination of the male midlife crisis .,positive,1
"If you 're in the mood for a Bollywood film , here 's one for you .",neutral,1
"As the two leads , Lathan and Diggs are charming and have chemistry both as friends and lovers .",very_positive,1
"A beguiling , slow-moving parable about the collision of past and present on a remote seacoast in Iran .",neutral,1
My Big Fat Greek Wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .,very_positive,1
Kept aloft largely by a comically adept ensemble .,neutral,1
"The sort of film that makes me miss Hitchcock , but also feel optimistic that there 's hope for popular cinema yet .",positive,1
"First-time writer-director Serry shows a remarkable gift for storytelling with this moving , effective little film .",positive,1
Atom Egoyan has conjured up a multilayered work that tackles any number of fascinating issues,very_positive,1
"essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of Aliens .",neutral,1
` De Niro ... is a veritable source of sincere passion that this Hollywood contrivance orbits around . ',very_positive,1
"The whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film .",neutral,1
"While its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",positive,1
"Hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",positive,1
"Based on a devilishly witty script by Heather McGowan and Niels Mueller , the film gets great laughs , but never at the expense of its characters",very_positive,1
"It 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way .",negative,1
"If you 've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is .",neutral,1
"Exciting and direct , with ghost imagery that shows just enough to keep us on our toes .",positive,1
"Whether writer-director Anne Fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting .",positive,1
"What the film lacks in general focus it makes up for in compassion , as Corcuera manages to find the seeds of hope in the form of collective action .",positive,1
If you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,very_positive,1
The quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .,positive,1
"This film seems thirsty for reflection , itself taking on adolescent qualities .",negative,1
"Another one of those estrogen overdose movies like `` Divine Secrets of the Ya Ya Sisterhood , '' except that the writing , acting and character development are a lot better .",positive,1
"A breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters .",very_positive,1
A romantic comedy enriched by a sharp eye for manners and mores .,very_positive,1
Viewers of `` The Ring '' are more likely to remember the haunting images than the plot holes .,neutral,1
A delightful coming-of-age story .,positive,1
"One of those energetic surprises , an original that pleases almost everyone who sees it .",very_positive,1
An exquisitely crafted and acted tale .,very_positive,1
A taut psychological thriller that does n't waste a moment of its two-hour running time .,positive,1
Jones ... does offer a brutal form of charisma .,positive,1
"Despite its title , Punch-Drunk Love is never heavy-handed .",positive,1
"The jabs it employs are short , carefully placed and dead-center .",positive,1
There 's a wickedly subversive bent to the best parts of Birthday Girl .,positive,1
Likely to expertly drum up repressed teenage memories in any viewer .,neutral,1
Blanchett 's performance confirms her power once again .,very_positive,1
... a magnificent drama well worth tracking down .,very_positive,1
A good piece of work more often than not .,positive,1
The movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure .,very_positive,1
What distinguishes Time of Favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,positive,1
"Smart , provocative and blisteringly funny .",positive,1
Nothing is sacred in this gut-buster .,negative,1
"The movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge .",neutral,1
A touch of humor or an unexpected plot twist always pulls it back .,neutral,1
Filmmakers who can deftly change moods are treasures and even marvels .,very_positive,1
"So , too , is this comedy about mild culture clashing in today 's New Delhi .",positive,1
If Steven Soderbergh 's ` Solaris ' is a failure it is a glorious failure .,very_positive,1
"`` Mostly Martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see .",very_positive,1
"It 's a scattershot affair , but when it hits its mark it 's brilliant .",positive,1
"A pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable .",positive,1
"Featuring a dangerously seductive performance from the great Daniel Auteuil , `` Sade '' covers the same period as Kaufmann 's `` Quills '' with more unsettlingly realistic results .",very_positive,1
"A spellbinding African film about the modern condition of rootlessness , a state experienced by millions around the globe .",very_positive,1
It 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,positive,1
"A moody , multi-dimensional love story and sci-fi mystery , Solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate .",very_positive,1
"A very well-made , funny and entertaining picture .",very_positive,1
A giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of Oscar-winners : Susan Sarandon and Goldie Hawn .,positive,1
"Its maker , Steven Spielberg , has n't had so much fun in two decades , since he was schlepping Indiana Jones around the globe in search of a giant misplaced ashtray .",neutral,1
"Oscar Wilde 's masterpiece , The Importance of Being Earnest , may be the best play of the 19th century .",positive,1
"It 's so good that its relentless , polished wit can withstand not only inept school productions , but even Oliver Parker 's movie adaptation .",positive,1
The movie does a good job of laying out some of the major issues that we encounter as we journey through life .,positive,1
Brilliantly explores the conflict between following one 's heart and following the demands of tradition .,very_positive,1
This remake gets all there is to get out of a peculiar premise with promise : Al Pacino loathing Robin Williams .,neutral,1
The next generation of mob movie .,neutral,1
Part low rent Godfather .,negative,1
Part Three Stooges .,neutral,1
"Lan Yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most American love stories look downright unfree .",neutral,1
A thinly veiled look at different aspects of Chinese life clashing with each other .,neutral,1
Light years \/ several warp speeds \/ levels and levels of dilithium crystals better than the pitiful Insurrection .,positive,1
Which is n't to say that it 's the equal of some of its predecessors .,neutral,1
If this story must be told and retold -- and indeed it must -- then The Grey Zone is to be lauded for finding a new and ingenious angle .,neutral,1
"The Lion King was a roaring success when it was released eight years ago , but on Imax it seems better , not just bigger .",positive,1
"A gripping movie , played with performances that are all understated and touching .",very_positive,1
The piece plays as well as it does thanks in large measure to Anspaugh 's three lead actresses .,positive,1
"The inspirational screenplay by Mike Rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .",positive,1
"Not the kind of film that will appeal to a mainstream American audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit .",very_positive,1
Director Andrew Niccol ... demonstrates a wry understanding of the quirks of fame .,positive,1
His healthy sense of satire is light and fun ...,positive,1
"About a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological .",positive,1
"This is human comedy at its most amusing , interesting and confirming .",positive,1
"An artful , intelligent film that stays within the confines of a well-established genre .",very_positive,1
"Majidi is an unconventional storyteller , capable of finding beauty in the most depressing places .",positive,1
Richard Gere and Diane Lane put in fine performances as does French actor Oliver Martinez .,positive,1
